s,m3/s,m3/s
 6.20169210869043E+000,-6.39994746038762E+000, 6.40996567534228E+000
 6.20885813345239E+000,-6.39994820801458E+000, 6.40589878708062E+000
 6.21602415821435E+000,-6.39994894500298E+000, 6.39886375657495E+000
 6.22677319535729E+000,-6.39995003086898E+000, 6.40382439395332E+000
 6.23393922011925E+000,-6.39995074191871E+000, 6.40548443718342E+000
 6.24110524488121E+000,-6.39995144285041E+000, 6.40886488481730E+000
 6.24827126964318E+000,-6.39995213380803E+000, 6.40600182618674E+000
 6.25902030678612E+000,-6.39995315185299E+000, 6.41361121400499E+000
 6.26618633154808E+000,-6.39995381849199E+000, 6.42731747603929E+000
 6.27335235631004E+000,-6.39995447564486E+000, 6.42193349579077E+000
 6.28051838107200E+000,-6.39995512344666E+000, 6.39464592732836E+000
 6.29008965550020E+000,-6.39995597432536E+000, 6.39468783194559E+000
 6.29647050511900E+000,-6.39995653259600E+000, 6.41826245658176E+000
 6.30604177954720E+000,-6.39995735675671E+000, 6.40225026957928E+000
 6.31242262916599E+000,-6.39995789749743E+000, 6.39663997013751E+000
 6.32199390359419E+000,-6.39995869577911E+000, 6.40037980748864E+000
 6.32837475321299E+000,-6.39995921954032E+000, 6.41019576603476E+000
 6.33794602764119E+000,-6.39995999275560E+000, 6.40578356985688E+000
 6.34464591974093E+000,-6.39996052526660E+000, 6.39562940394451E+000
 6.35517432161194E+000,-6.39996134778562E+000, 6.37301498959907E+000
 6.36219325619262E+000,-6.39996188658806E+000, 6.38118842183144E+000
 6.36921219077330E+000,-6.39996241787979E+000, 6.38989611937240E+000
 6.37693301881205E+000,-6.39996299375064E+000, 6.40053680682241E+000
 6.38465384685079E+000,-6.39996356079745E+000, 6.39827173823646E+000
 6.39455979916103E+000,-6.39996427562102E+000, 6.39968640204794E+000
 6.40182416418855E+000,-6.39996479089723E+000, 6.40125642416782E+000
 6.40908852921606E+000,-6.39996529874133E+000, 6.39300695714232E+000
 6.41635289424357E+000,-6.39996579926039E+000, 6.40289820625388E+000
 6.42724944178484E+000,-6.39996653653549E+000, 6.39599639202335E+000
 6.43451380681235E+000,-6.39996701920114E+000, 6.38786898908163E+000
 6.44177817183986E+000,-6.39996749490501E+000, 6.39771976718079E+000
 6.44867543038942E+000,-6.39996794021749E+000, 6.39123458853631E+000
 6.45847065849684E+000,-6.39996856216962E+000, 6.39290176428970E+000
 6.46500081056846E+000,-6.39996897008672E+000, 6.39883981295486E+000
 6.47479603867588E+000,-6.39996957205971E+000, 6.40252659301335E+000
 6.48132619074749E+000,-6.39996996687313E+000, 6.39890009847179E+000
 6.49112141885491E+000,-6.39997054950871E+000, 6.39884883291768E+000
 6.49765157092652E+000,-6.39997093163946E+000, 6.39608616291875E+000
 6.50418172299814E+000,-6.39997130881187E+000, 6.39543671399090E+000
 6.51397695110556E+000,-6.39997186541426E+000, 6.39897487430058E+000
 6.52077617015925E+000,-6.39997224541027E+000, 6.39499826125416E+000
 6.53039907640215E+000,-6.39997277446147E+000, 6.41012317361082E+000
 6.53713511077218E+000,-6.39997313878537E+000, 6.41030849532978E+000
 6.54419190868364E+000,-6.39997351523017E+000, 6.40527056606999E+000
 6.55477710555083E+000,-6.39997407002871E+000, 6.40559841783259E+000
 6.56183390346229E+000,-6.39997443342264E+000, 6.39773785197456E+000
 6.56889070137375E+000,-6.39997479172391E+000, 6.40242356609316E+000
 6.57947589824094E+000,-6.39997531978268E+000, 6.41705288945820E+000
 6.58653269615240E+000,-6.39997566566208E+000, 6.40888030135428E+000
 6.59358949406386E+000,-6.39997600669420E+000, 6.40149439409779E+000
 6.60064629197532E+000,-6.39997634294694E+000, 6.40531096522644E+000
 6.61123148884251E+000,-6.39997683851101E+000, 6.40257131428817E+000
 6.61828828675397E+000,-6.39997716310631E+000, 6.40179623364583E+000
 6.62534508466543E+000,-6.39997748315262E+000, 6.40902455486646E+000
 6.63201369071040E+000,-6.39997778147026E+000, 6.40279926437175E+000
 6.64143431197812E+000,-6.39997819617521E+000, 6.39488298364992E+000
 6.65085493324584E+000,-6.39997860313976E+000, 6.38748856700284E+000
 6.65713534742432E+000,-6.39997887022077E+000, 6.38759806108999E+000
 6.66655596869204E+000,-6.39997926460438E+000, 6.40008602942675E+000
 6.67283638287052E+000,-6.39997952342879E+000, 6.39451185128797E+000
 6.68225700413824E+000,-6.39997990562046E+000, 6.40459317319797E+000
 6.68885143902564E+000,-6.39998016890218E+000, 6.39869517775600E+000
 6.69921412242013E+000,-6.39998057567846E+000, 6.39650490263495E+000
 6.70612257801646E+000,-6.39998084221658E+000, 6.38810651298076E+000
 6.71303103361279E+000,-6.39998110509735E+000, 6.39762904502727E+000
 6.72339371700728E+000,-6.39998149267036E+000, 6.40273082558925E+000
 6.73030217260361E+000,-6.39998174662565E+000, 6.39897662304329E+000
 6.73721062819994E+000,-6.39998199709619E+000, 6.40838394176984E+000
 6.74411908379627E+000,-6.39998224412987E+000, 6.40079503612257E+000
 6.75448176719076E+000,-6.39998260833907E+000, 6.41283161062948E+000
 6.76139022278709E+000,-6.39998284698527E+000, 6.38172320479451E+000
 6.76829867838341E+000,-6.39998308235682E+000, 6.38992877236537E+000
 6.77935220733754E+000,-6.39998345225195E+000, 6.40899838066543E+000
 6.78695150849350E+000,-6.39998370185271E+000, 6.39263492374929E+000
 6.79455080964946E+000,-6.39998394768851E+000, 6.37534427775081E+000
 6.80215011080542E+000,-6.39998418981624E+000, 6.38343762286558E+000
 6.80974941196139E+000,-6.39998442829185E+000, 6.39735353833961E+000
 6.81734871311735E+000,-6.39998466317029E+000, 6.39231473540413E+000
 6.82494801427331E+000,-6.39998489450594E+000, 6.39590594430578E+000
 6.83496935511811E+000,-6.39998519424641E+000, 6.40150694958166E+000
 6.84165024901464E+000,-6.39998539076168E+000, 6.40061281672381E+000
 6.84833114291117E+000,-6.39998558466867E+000, 6.39817754775238E+000
 6.85835248375597E+000,-6.39998587071409E+000, 6.37859562771585E+000
 6.86503337765251E+000,-6.39998605825071E+000, 6.38376661335840E+000
 6.87505471849731E+000,-6.39998633489881E+000, 6.38354211402510E+000
 6.88173561239384E+000,-6.39998651627434E+000, 6.39828781482965E+000
 6.88908459568003E+000,-6.39998671300811E+000, 6.39029236160901E+000
 6.89643357896621E+000,-6.39998690687155E+000, 6.38635995390097E+000
 6.90745705389549E+000,-6.39998719237594E+000, 6.40126222459794E+000
 6.91480603718168E+000,-6.39998737924516E+000, 6.39699886948286E+000
 6.92215502046787E+000,-6.39998756338785E+000, 6.40272853329067E+000
 6.92950400375405E+000,-6.39998774484378E+000, 6.41165889330963E+000
 6.93685298704024E+000,-6.39998792365218E+000, 6.41626322133931E+000
 6.94420197032643E+000,-6.39998809985173E+000, 6.41580818724378E+000
 6.95522544525571E+000,-6.39998835934245E+000, 6.41729812401054E+000
 6.96257442854190E+000,-6.39998852918507E+000, 6.41116577481214E+000
 6.96992341182808E+000,-6.39998869654960E+000, 6.42647790492048E+000
 6.97727239511427E+000,-6.39998886147220E+000, 6.41737914178120E+000
 6.98462137840046E+000,-6.39998902398855E+000, 6.40489256847275E+000
 6.99564485332974E+000,-6.39998926332784E+000, 6.40233332697743E+000
 7.00299383661593E+000,-6.39998941998094E+000, 6.40114795387913E+000
 7.01034281990211E+000,-6.39998957434835E+000, 6.41004101485573E+000
 7.01769180318830E+000,-6.39998972646345E+000, 6.39990457512978E+000
 7.02504078647449E+000,-6.39998987635914E+000, 6.39841124959580E+000
 7.03238976976067E+000,-6.39999002406783E+000, 6.38972764277180E+000
 7.04341324468995E+000,-6.39999024159972E+000, 6.38230239544134E+000
 7.05076222797614E+000,-6.39999038397939E+000, 6.37969644393166E+000
 7.05811121126233E+000,-6.39999052428159E+000, 6.39050754532363E+000
 7.06546019454851E+000,-6.39999066253677E+000, 6.39261296200393E+000
 7.07280917783470E+000,-6.39999079877475E+000, 6.38863276234053E+000
 7.08015816112089E+000,-6.39999093302493E+000, 6.38447291775357E+000
 7.09118163605017E+000,-6.39999113073645E+000, 6.38990389690326E+000
 7.09853061933636E+000,-6.39999126014319E+000, 6.39796499998263E+000
 7.10587960262254E+000,-6.39999138766179E+000, 6.40383165987579E+000
 7.11322858590873E+000,-6.39999151331984E+000, 6.40264081514827E+000
 7.12057756919492E+000,-6.39999163714447E+000, 6.40384334401927E+000
 7.13160104412420E+000,-6.39999181950223E+000, 6.39978717139381E+000
 7.13895002741039E+000,-6.39999193885954E+000, 6.40186434793058E+000
 7.14629901069657E+000,-6.39999205647536E+000, 6.40419849643976E+000
 7.15364799398276E+000,-6.39999217237507E+000, 6.41488122014477E+000
 7.16099697726895E+000,-6.39999228658381E+000, 6.41010230165029E+000
 7.16834596055513E+000,-6.39999239912618E+000, 6.39554242544096E+000
 7.17936943548441E+000,-6.39999256486840E+000, 6.39139021615678E+000
 7.18671841877060E+000,-6.39999267335044E+000, 6.39149242434502E+000
 7.19406740205679E+000,-6.39999278024971E+000, 6.39413759230921E+000
 7.20141638534298E+000,-6.39999288558927E+000, 6.40030981581181E+000
 7.20876536862916E+000,-6.39999298939188E+000, 6.39952064007692E+000
 7.21611435191535E+000,-6.39999309168000E+000, 6.40045059073205E+000
 7.22713782684463E+000,-6.39999324232055E+000, 6.38924411149582E+000
 7.23448681013082E+000,-6.39999334091833E+000, 6.39723706386558E+000
 7.24183579341700E+000,-6.39999343807745E+000, 6.40550499310971E+000
 7.24881426683623E+000,-6.39999352902562E+000, 6.40681600732940E+000
 7.25872621216462E+000,-6.39999365604235E+000, 6.39800113971254E+000
 7.26533417571688E+000,-6.39999373933197E+000, 6.39682363000535E+000
 7.27524612104526E+000,-6.39999386222062E+000, 6.40044533719023E+000
 7.28185408459752E+000,-6.39999394280336E+000, 6.40410053211605E+000
 7.28846204814978E+000,-6.39999402232818E+000, 6.40563972254802E+000
 7.29837399347817E+000,-6.39999413966194E+000, 6.39659468622999E+000
 7.30460959497704E+000,-6.39999421229352E+000, 6.39053126764875E+000
 7.31241325961241E+000,-6.39999430192288E+000, 6.39240568293693E+000
 7.32137238523681E+000,-6.39999440311316E+000, 6.39710611558061E+000
 7.33022329680233E+000,-6.39999450131648E+000, 6.40271099002576E+000
 7.33671396528371E+000,-6.39999457223536E+000, 6.41776607639490E+000
 7.34644996800579E+000,-6.39999467690245E+000, 6.39688569049584E+000
 7.35294063648717E+000,-6.39999474555679E+000, 6.40232401026554E+000
 7.36267663920924E+000,-6.39999484688156E+000, 6.39334313502777E+000
 7.36916730769062E+000,-6.39999491334358E+000, 6.38986791241286E+000
 7.37890331041269E+000,-6.39999501143285E+000, 6.39399574876071E+000
 7.38539397889408E+000,-6.39999507577262E+000, 6.39105837157734E+000
 7.39220918079953E+000,-6.39999514243642E+000, 6.38854289616341E+000
 7.40291878379381E+000,-6.39999524537519E+000, 6.39038214213075E+000
 7.41005851912333E+000,-6.39999531278625E+000, 6.39393900116527E+000
 7.41719825445285E+000,-6.39999537924155E+000, 6.39330724218763E+000
 7.42433798978237E+000,-6.39999544475467E+000, 6.39879435009060E+000
 7.43504759277665E+000,-6.39999554128686E+000, 6.39966635484138E+000
 7.44218732810617E+000,-6.39999560450246E+000, 6.41142452292158E+000
 7.44932706343569E+000,-6.39999566682179E+000, 6.40851931925315E+000
 7.45646679876521E+000,-6.39999572825763E+000, 6.41638431641978E+000
 7.46717640175949E+000,-6.39999581878195E+000, 6.42378868655629E+000
 7.47431613708901E+000,-6.39999587806325E+000, 6.41635888978865E+000
 7.48145587241853E+000,-6.39999593650411E+000, 6.41286733334543E+000
 7.48859560774805E+000,-6.39999599411634E+000, 6.40476926468107E+000
 7.49930521074233E+000,-6.39999607900677E+000, 6.39722887739374E+000
 7.50644494607185E+000,-6.39999613459856E+000, 6.40067331298949E+000
 7.51358468140137E+000,-6.39999618940221E+000, 6.40780712285134E+000
 7.52072441673089E+000,-6.39999624342887E+000, 6.39677509909654E+000
 7.53143401972518E+000,-6.39999632303602E+000, 6.40625843181444E+000
 7.53857375505470E+000,-6.39999637516803E+000, 6.39323407861299E+000
 7.54571349038422E+000,-6.39999642656086E+000, 6.38598852418364E+000
 7.55285322571374E+000,-6.39999647722512E+000, 6.40333303439111E+000
 7.56356282870802E+000,-6.39999655187779E+000, 6.38492698063898E+000
 7.57070256403754E+000,-6.39999660076524E+000, 6.38713766236335E+000
 7.57784229936706E+000,-6.39999664895959E+000, 6.39010691642717E+000
 7.58498203469658E+000,-6.39999669647066E+000, 6.39008101209883E+000
 7.59212177002610E+000,-6.39999674330807E+000, 6.38955063020942E+000
 7.60283137302038E+000,-6.39999681232208E+000, 6.40269381064904E+000
 7.60997110834990E+000,-6.39999685751695E+000, 6.39764751883479E+000
 7.61711084367942E+000,-6.39999690207106E+000, 6.38540937303024E+000
 7.62425057900894E+000,-6.39999694599351E+000, 6.39359264346540E+000
 7.63496018200322E+000,-6.39999701071228E+000, 6.40179974953247E+000
 7.64209991733274E+000,-6.39999705309445E+000, 6.41200690453551E+000
 7.64923965266226E+000,-6.39999709487567E+000, 6.39963120494347E+000
 7.65637938799178E+000,-6.39999713606449E+000, 6.40493426639931E+000
 7.66708899098606E+000,-6.39999719675543E+000, 6.40743391565690E+000
 7.67422872631558E+000,-6.39999723649979E+000, 6.39757061407809E+000
 7.68136846164510E+000,-6.39999727568073E+000, 6.40547529695278E+000
 7.68850819697462E+000,-6.39999731430612E+000, 6.40058250220277E+000
 7.69921779996890E+000,-6.39999737121981E+000, 6.39432970915190E+000
 7.70635753529842E+000,-6.39999740849067E+000, 6.39503805360262E+000
 7.71349727062795E+000,-6.39999744523311E+000, 6.40720293580863E+000
 7.72063700595747E+000,-6.39999748145460E+000, 6.39976541923127E+000
 7.73134660895175E+000,-6.39999753482619E+000, 6.39842331303906E+000
 7.73848634428127E+000,-6.39999756977744E+000, 6.39626125163433E+000
 7.74562607961079E+000,-6.39999760423309E+000, 6.39817240972789E+000
 7.75276581494031E+000,-6.39999763820032E+000, 6.39818543033682E+000
 7.76347541793459E+000,-6.39999768825026E+000, 6.40867206859763E+000
 7.77061515326411E+000,-6.39999772102624E+000, 6.41452716732433E+000
 7.77775488859363E+000,-6.39999775333752E+000, 6.40965168008642E+000
 7.78489462392315E+000,-6.39999778519067E+000, 6.40428489644078E+000
 7.79203435925267E+000,-6.39999781659229E+000, 6.39495709583040E+000
 7.80345793577990E+000,-6.39999786591137E+000, 6.39644193277061E+000
 7.81131164464237E+000,-6.39999789917050E+000, 6.40030075670248E+000
 7.81916535350484E+000,-6.39999793191125E+000, 6.40195325859192E+000
 7.82701906236732E+000,-6.39999796414184E+000, 6.39621170167509E+000
 7.83487277122979E+000,-6.39999799587007E+000, 6.40452620487481E+000
 7.84225737961593E+000,-6.39999802525198E+000, 6.41508551114668E+000
 7.84917288752574E+000,-6.39999805237674E+000, 6.42487784981099E+000
 7.85643417083104E+000,-6.39999808045679E+000, 6.42128035947362E+000
 7.86404122953184E+000,-6.39999810943989E+000, 6.41227871223091E+000
 7.87545181758303E+000,-6.39999815209612E+000, 6.41001038902675E+000
 7.88305887628382E+000,-6.39999817999756E+000, 6.39982573801544E+000
 7.88972559370686E+000,-6.39999820410342E+000, 6.38750370210521E+000
 7.89639231112989E+000,-6.39999822788991E+000, 6.39636092210726E+000
 7.90639238726444E+000,-6.39999826298030E+000, 6.40213823306064E+000
 7.91305910468747E+000,-6.39999828598705E+000, 6.40932010217813E+000
 7.92186008228345E+000,-6.39999831589306E+000, 6.39363715868164E+000
 7.93090899153723E+000,-6.39999834609756E+000, 6.40813477189949E+000
 7.93805430877822E+000,-6.39999836956480E+000, 6.41171933881216E+000
 7.94593797546745E+000,-6.39999839507076E+000, 6.41136959584733E+000
 7.95227825363262E+000,-6.39999841529371E+000, 6.40370882218283E+000
 7.96242269869690E+000,-6.39999844712162E+000, 6.39671374472760E+000
 7.96939700467859E+000,-6.39999846863179E+000, 6.40436017872222E+000
 7.97637131066028E+000,-6.39999848984394E+000, 6.38470690262898E+000
 7.98683276963282E+000,-6.39999852111258E+000, 6.39225829962887E+000
 7.99380707561451E+000,-6.39999854159781E+000, 6.39887579920070E+000
 8.00000000000000E+000,-6.39999855954990E+000, 6.39970119440794E+000
